#a,e,i,H,diameter,BV,UB
3.160378480165968,.06765001163867757,3.211324976790259,11.00,36.97,,
2.717553854179009,.1167278334654055,13.62064770800348,10.70,33.04,,
2.23352466522846,.1990256092085006,4.566666211494275,12.7,,,
2.576914124963067,.2358083770137175,13.64156188532618,11.80,17.58,,
2.349437579128178,.1677838214993707,4.499007086938102,12.8,,,
2.281707493034248,.1897537256874338,6.326898046383199,12.9,,,
3.199725964652879,.2759724173913126,15.71387797372513,11.59,28.10,.733,
2.46639236051994,.08972392149697193,7.835357889359376,12.63,,.840,.570
2.676490929697061,.1918406002779513,7.303688101960929,11.4,,.699,
2.202226511936992,.1088234633601787,4.861515354013743,13.1,,,
3.016818298065125,.04584322348023721,3.517667532042394,10.34,33.26,.920,.370
2.87119849311636,.03809089080000966,2.973356032438852,11.04,,.880,
2.719469090700698,.1771696790435458,4.496041528944346,11.5,,,
2.738530355888849,.2047358877861735,17.31608927759846,12.10,43.18,,
3.031117230820881,.1109588938315999,8.927808813058913,11.4,,,
2.198218369230547,.1243723195827024,.07654234438716824,13.0,,,
3.138339097323634,.1201125038862347,2.466846071149134,10.60,29.16,,
3.03730939931885,.1206973952017923,10.5348625275724,10.8,,,
3.196078614077278,.1432796962136138,2.452555184305503,11.10,30.27,,
2.353973426355972,.1541850238724146,10.02365131133858,12.00,18.58,,
3.234355944744439,.1373699409304432,3.672378524351585,12.2,,,
2.172787245295026,.1169490470557022,6.056190566851894,12.80,12.27,,
2.429352951078454,.2023275399472907,2.583614444083457,11.99,24.03,.643,.225
2.190570395072803,.1310175431494567,2.454805278865549,12.7,,,
2.637658855197674,.1553823379920517,12.73197952513432,11.60,18.37,,
2.205540331880515,.1626849533331297,2.503715614894261,12.9,,,
2.899724725470151,.07887339676905207,1.061194442884654,11.9,,,
3.098659107510561,.2414856790933111,12.64479625015974,11.7,,,
2.673461615401424,.1841845567313709,12.1937306078799,11.2,,,
2.241945691871608,.1900825508576535,7.438452527092657,13.06,,.920,.520
2.543891752972525,.2415465812025753,7.321003164900329,12.10,11.05,,
2.73276949431395,.08696221074069436,4.090403245458522,11.60,33.22,,
2.625638463801167,.1039732490778996,12.37411379998624,10.60,18.43,,
2.399109433571545,.1573540957517148,11.0488768625403,11.88,12.70,.880,.418
2.659871610232686,.1336089095546937,14.46498937559106,11.60,20.88,,
2.572502038256173,.2605898134324592,12.54533644869468,11.7,,,
2.331487703361292,.2447101326045972,9.240186049781565,12.9,,,
1.86623081842516,.03213050850846039,22.32420901971545,12.64,8.17,.894,.472
2.671858828160263,.1471244004546209,11.82126981996326,11.20,23.80,,
2.357051130725972,.1091520849444557,4.070379884215553,12.70,15.47,,
3.94713723299194,.1500229746038522,6.492240194824431,9.62,82.72,.715,.190
2.192422162227256,.09910700397604595,3.976411334134703,13.33,,,
2.240368230160682,.1998545607826346,4.53386534455452,12.6,,,
2.572597813729104,.2337868106099369,10.6628967070581,13.1,,,
2.624407027702216,.1856653130914471,8.74059167910006,12.30,19.92,,
2.716534879729668,.04430509894829669,5.27756139337636,11.10,36.16,,
2.225659963944962,.1430216953351261,6.711813357149492,12.3,,,
3.122815006924922,.2415081457364148,12.60951957769934,11.40,26.37,,
3.110310079355716,.09858210782747015,15.23958926907844,10.00,53.61,,
2.851233138948504,.1372943215341504,15.06191763325232,11.5,,,
2.368462927269445,.07179942366028334,5.350712313248813,12.43,,.880,.510
2.242233806359611,.09279842725018943,5.142380679083447,12.3,,,
3.107604077458515,.1221308677426226,12.68950362610114,10.80,42.79,,
2.69538698215578,.2658917212575808,5.867207992020022,12.40,12.18,,
2.314878353060553,.1875059250382216,6.20345502932695,13.6,,,
2.228246277990893,.1978848089905601,5.191727724735302,12.2,,,
2.413620013646861,.1446050720837256,8.513129856833702,12.4,,,
3.995239920419273,.2016643107833813,9.058279033863071,10.05,,.764,.386
2.249031325354776,.199092960174641,4.419079074839162,13.1,,,
2.628246944343536,.1521047501569711,12.3972642978126,12.2,,,
3.003375947087343,.05311994523501905,8.778964319708324,11.50,28.10,.840,.360
3.012254405918111,.03653623933185134,10.70816851060263,10.82,26.13,.790,.450
2.729850020874141,.2512996336326096,9.78969859772276,11.70,22.12,,
3.176760407721249,.1882942521508486,6.108604057556252,10.70,26.72,,
2.204047834303652,.1952764886055249,1.531084914401998,13.7,,,
3.049630404989172,.3015528211288584,3.858329137701165,11.90,13.77,,
2.362912881203074,.2173294600152515,9.433543300183528,14.1,,,
3.149270457205982,.1852680939825617,1.726150186977741,10.6,,,
2.849612245630014,.08400380010538659,11.96615782634031,10.80,44.18,,
2.768590675542839,.06846807380385264,4.875018335200027,11.20,20.20,,
3.099719794224824,.1127080266236943,2.762043684907613,10.30,45.19,,
2.630391462084061,.3262359190354596,11.04625315456238,12.1,,,
2.373726463566476,.1044067952329005,3.333376591095819,11.70,21.71,,
2.771374711641534,.237475469681196,2.953549097453688,11.80,18.71,,
3.176405386986478,.1215900243803205,16.13500829221115,10.6,,,
2.643749197419,.2538348210153485,11.74717522565519,10.75,,.798,.355
2.788320244814295,.07863595221923908,16.54510207460558,11.50,26.46,,
2.230395264936946,.08390426553048952,5.547236607364367,11.70,9.91,,
2.545313448864785,.3121055021491551,8.859869150794628,11.8,,,
2.394654286276617,.06644638630688204,3.762869998262962,12.2,,,
3.01145127069798,.09601277635495069,9.840365165979017,11.00,18.56,,
2.906903686962175,.1023011480795695,3.23512160557691,11.7,,,
2.621493756040538,.200469679992118,12.14406191754337,11.9,,,
2.68896954447817,.276684330010374,6.019863840974101,11.7,,,
3.426726582168803,.1093220149301473,15.7493088626734,10.55,28.65,.708,.202
3.010712607140901,.1019389855979059,10.28906348772768,11.3,,,
3.224838991029689,.03265961879977028,10.48831439468191,10.20,65.09,,
2.390840513312276,.133637482817058,3.192205898372915,11.9,,,
2.68548692099628,.2134475100543973,6.28650147728911,11.5,,,
3.208207924534391,.1254530979774639,4.327965218704557,11.60,26.03,,
2.226528806265288,.07816944264153387,4.884156990814326,11.80,11.52,,
2.191881343379616,.08600191544375281,5.983831171038456,13.3,,,
3.171344932847119,.1972018450492542,11.02051947321905,10.88,,.698,.331
3.20939275190697,.08457670168370404,17.28469793855024,9.47,67.83,.720,
2.351391227756924,.2544502394173794,24.89646384010831,12.1,,,
3.145631307295208,.1337652352989098,12.26709943271069,11.10,33.92,,
2.843817350501531,.05674635124813246,1.665893996016704,12.4,,,
3.144640949367071,.1107648597897923,14.57233702441612,11.5,28.9,,
3.105980796930242,.2083066562328926,13.29509469568372,10.00,33.62,,
2.370476842681963,.2314875555352061,24.54322601704715,12.30,9.77,,
3.539200117308492,.03686425110846463,14.51200520342881,10.30,58.68,,
2.373994834170574,.1789660045190915,24.81996512737706,12.3,9.3,,
3.14624969409753,.1675004857113176,.9492383810632923,11.04,27.25,.632,.405
2.230398709603321,.1661003534285625,4.356661490895512,13.1,,,
3.939300471018273,.2395654776174742,.8097446807300736,10.26,51.88,.788,.276
3.436703211978062,.127734233603703,8.760986719055513,10.68,42.73,.645,.289
3.156566793231829,.1235283775899796,2.539341816122409,10.85,39.28,.659,.351
3.153297930827065,.1285763539926208,11.61337325055738,10.90,36.79,,
2.376354923022641,.1942562452801034,26.62204988765349,10.67,21.70,.908,.440
2.929619315378099,.3092133000913225,26.17698736711097,10.66,50.42,.590,.290
2.42928218015339,.1049180829974009,4.055203171765479,11.9,14,,
2.545000690540054,.154738308805213,7.832901362698185,11.2,,,
3.027231825699367,.07255740349659615,11.26800651262575,11.1,,,
2.417401320256517,.0926839823413053,5.263238030570659,12.0,,,
2.229853757265612,.1577640329794607,4.351002224512084,11.70,13.27,,
2.391376987865566,.175802541993921,24.81924694428894,11.7,18.7,,
2.774572254694458,.3027236545864665,13.53841132452763,11.60,13.47,,
2.26883055883342,.1961073928210487,8.94705458374659,12.20,11.56,,
2.645412087145702,.1104429240691378,4.164848202039805,12.02,22.21,.655,.480
2.891159549081562,.129304433421024,13.29043787329776,10.40,49.64,,
2.844605503942264,.09136792696062457,11.81291910698669,12.0,,,
2.333070823636877,.08088276781987611,7.534052316316307,12.20,13.39,,
3.126802095955654,.1445068383745489,6.09226359973843,11.00,39.54,,
1.849017059533471,.03755368003175184,21.17062767657485,11.9,,,
2.233582850069749,.1299967408085386,4.943093130033948,12.32,,.952,.493
2.244343823577726,.1041716834255402,4.161777554202656,12.49,,.930,.550
2.754884380557067,.0927467198493991,8.556108306263617,10.90,36.03,,
3.029394131836096,.09783111473591663,9.386496142695002,10.53,32.33,.751,.373
3.012098486073318,.0786519448995095,10.56177633128661,10.10,32.47,,
2.694152547311694,.3150681429620686,7.693420290786943,12.17,,.734,.390
2.548630850244068,.3054355607150372,8.581207285216847,11.60,11.97,,
2.213901091200448,.170198831096033,3.944037141258409,12.9,,,
2.583426020436889,.2496396740318885,18.65891328803747,10.61,29.64,.860,.390
2.202475532080965,.1983184520325829,2.198981245389279,13.1,,,
3.173960129932763,.1603227026861895,4.281011290666912,11.3,,,
3.098390523564524,.09594940569868415,16.85348739607537,11.6,,,
2.734443791628053,.261383104088096,7.987854737005608,11.63,21.11,,
2.996819088539167,.07078052516866176,14.07263562936833,10.70,46.32,,
3.122628499521126,.1782681048557965,1.687719968080587,11.38,27.78,.692,.329
2.911603834842197,.02078504352435752,8.482238743569575,11.50,24.31,,
3.202448562637521,.1298427663666906,13.24652308300508,10.4,,,
2.871857055607518,.02614821621797233,3.225682086654686,11.50,19.59,,
2.241196800013851,.1755023443047705,6.213940593566192,12.15,,.900,.546
2.230493868788189,.1191080499171286,3.171635102611172,12.39,9.08,.898,.503
2.233926297130122,.1639204169987564,6.459347015556979,12.2,,,
3.143883908534285,.1563102014708257,2.490277636085973,11.0,,,
3.193070608474752,.09009518709120595,1.986097844095555,11.2,23.9,,
3.193534504005035,.2284696854353784,15.54889585023996,10.34,,.732,.311
2.363878112724775,.2743379861913877,25.29338364890988,10.5,,,
3.013464453075987,.06861442508095578,19.36924775735296,10.02,57.12,.840,.320
2.237932924761389,.1554680229558286,9.701328053248851,12.60,9.34,,
3.027432992880219,.1692935299400876,4.537635633608007,11.20,20.03,,
2.235423513677673,.2127426110382471,7.488601437635683,12.20,9.66,,
2.658104229427708,.1349145071339983,5.709529898139007,11.30,26.70,,
3.191804459705967,.1238846523515491,2.676230974051769,10.50,36.12,,
2.245527432140626,.1622529565357598,7.602889097461579,13.0,,,
2.852612817714935,.05782532514779438,1.815791656846334,11.1,,,
2.234183942496307,.1277562300336275,4.4357208817034,13.10,9.22,,
3.073758627709281,.04351959026917578,14.06164596843525,10.80,45.15,,
2.748199107065612,.1901077804808155,.2893184813793965,11.5,,,
2.572040005145684,.1501668687887366,8.438404876972685,10.98,36.41,.677,.368
3.018864742282662,.1023785867945481,9.336693601784505,11.40,25.66,.860,.410
2.751889443164743,.06476456200176622,10.80551275126846,10.5,,,
2.489670639806968,.2010387839119053,3.51834803668574,12.8,,,
2.548008871860806,.1555152581126192,7.020529373322572,11.82,,.867,.404
3.06110948064063,.1105563755007384,1.020556489002727,10.70,30.58,,
2.360476985022553,.1187947279613327,8.381782213425895,11.82,,,
2.237202166211127,.2059897041880736,4.569438887944729,12.54,,.792,.497
3.021697038378786,.0459877559361169,10.81785243110875,12.2,,,
2.434326040480073,.1640707184062352,2.748074151354718,11.56,29.07,.638,.200
2.179843997931653,.06580155875644976,5.073226702478472,12.1,,,
2.251181781612828,.1503974996782663,3.198532834691313,13.2,,,
2.611527332620456,.3217087797984278,4.071521943000793,11.4,,,
3.01589679490931,.09095502462122713,10.44985267174254,10.80,26.98,,
2.78031373218643,.2365835380786361,9.602399753339707,11.04,30.57,.642,.262
2.348018655475199,.2363285598326611,23.37991945473918,12.84,,,
2.558341034361978,.18394204468377,9.093597680624905,11.52,,.960,.610
2.785461130219476,.2574190776489698,16.47699615870988,10.10,31.21,,
2.395668215398866,.3014512076850467,20.5673618612739,11.9,,,
2.183743331846605,.09107404264564833,3.036076626765164,13.3,,,
2.744289917172877,.1703125022175671,4.24092064727549,11.3,,,
2.239764743910031,.1793244697223684,5.364017469804051,12.20,12.13,,
2.337939557246602,.2246298097314891,6.119673702540715,12.1,,,
2.414677953555355,.2068207006045869,10.8331751063627,11.85,,.848,.481
2.185180141582963,.1827545622989726,2.687499621282188,12.7,,,
2.189538729417196,.1562527044270806,4.617249318070504,12.1,,,
2.807548872765949,.2133605280067076,4.730314834664425,12.2,,,
3.138216125910459,.1134831499314199,.9415816922817662,10.97,35.78,.730,.460
2.900391509028049,.1025394698064823,10.50522969597627,11.38,,.660,
2.58746643424359,.2566288151957924,3.963356574549389,12.0,,,
3.176172485768981,.2738594346215594,1.062039835278191,11.1,,,
3.103739268678734,.1764463253459246,3.573202079716928,11.6,,,
3.198498563060785,.1230472508161986,2.66221766535403,11.06,27.38,.790,.530
2.233102457435889,.1247027728612125,6.796385378528704,11.91,11.08,,
2.235130104696866,.1880116774107425,6.131467175519591,12.7,,,
2.531473391974037,.1076249636870782,14.84319881216031,11.9,,,
3.159852817443776,.111802241700126,10.18625587578802,10.90,39.86,,
3.117544016868952,.1528573555307462,17.97247498899835,10.60,51.16,,
2.725886510007926,.1812683562335152,4.2610175643983,11.20,14.20,,
2.698423530333136,.2035514175622308,7.20502666466943,11.56,,.878,.447
2.238875523572644,.1909411855634852,4.026439016129463,12.9,,,
2.734438979258663,.1783169046492616,12.49974401342548,11.6,,,
3.103574152205757,.1239695608172365,3.667036733045719,10.80,26.53,,
3.161227816147621,.1635705995161549,.6221295095536644,10.9,,,
3.157960039513014,.1775169715764819,2.637013131028553,10.25,33.93,.670,.380
2.620541042836569,.240655638993125,11.76580531575125,12.5,,,
2.449792701426497,.2056252864976548,6.380574667781623,11.82,,.685,.265
3.036634938214504,.09883964595505262,13.05141256339568,10.90,31.71,,
3.165781856574258,.1704934632538667,1.078351909540597,10.95,,.682,.316
2.785621284231991,.1379523608240291,2.42739723831871,11.10,36.59,,
2.795874505617595,.2729394845568682,11.94006359736663,10.97,38.67,.762,.358
2.394952189150509,.2585425045408866,11.10171647692889,11.46,,.735,.415
2.780509317730338,.2921937084175654,16.70879872709495,12.40,19.62,,
2.261625049917451,.09781896939269978,6.03831582804276,12.9,,,
2.374086288816915,.117042468378687,5.658133774759638,12.6,,,
3.166833479531732,.1013945789743575,1.497139970408854,11.20,24.98,,
2.211289440973514,.1657968009800398,1.973621607761221,12.5,,,
2.361504777104968,.224883352007566,4.512000943250777,12.47,20.68,.720,.322
3.162103313782989,.1909976055771148,16.27684105210781,10.3,25,,
2.857422275008878,.1428101572604185,9.964977235423536,11.03,32.70,.735,.270
2.215474263772196,.1710019156307638,4.519218976807605,12.40,9.41,,
2.222619112932621,.08649765362289653,.9709604588751384,13.3,,,
2.298818975512841,.2460121053026283,7.703868421377376,12.80,10.68,,
2.125280914100177,.1145610037089558,1.87606534413055,12.8,,,
2.21887741948132,.1706056351941586,4.03425018223144,12.54,,.870,.530
2.913247248248767,.3066071421424134,6.038405645559856,11.80,29.30,,
2.378465149794239,.2128235653944899,7.565999596430415,12.75,,.990,
2.320937064095723,.2688043524371906,8.472832732058087,13.3,,,
3.01272534738255,.1148938419614451,11.0956651343905,11.01,,.855,.447
3.1654516232922,.1515134326445152,19.3901882585394,9.80,59.48,,
2.227698386516482,.1852037122024809,3.746260531071448,13.3,,,
2.566876468450354,.1551786354175544,7.980272648872772,11.9,16.8,,
2.397731425468166,.2417122163989074,11.4711684411023,12.10,23.10,,
2.732874298568326,.09163159197272346,5.737609607680657,11.40,27.12,,
2.195888479976029,.1290168391130818,6.188739736456387,12.9,,,
2.364088061143673,.2784885194458654,7.703205935779348,13.5,,,
2.657393811149413,.219956624234542,14.27966364858781,11.30,18.93,,
2.18856292932501,.1039967812784555,.7296848816166404,13.2,,,
3.148844920730927,.04572937587431668,16.12481448980282,10.80,40.03,,
2.513560957299457,.04991695846808015,5.466354072804844,12.30,,.890,
3.01637761723088,.04441735705244772,10.9210939323065,10.06,31.30,.760,.440
2.712062714815472,.05589094570252334,12.23673867213461,11.30,34.79,.693,.259
2.903748999454625,.09128259794845216,3.170722727258603,10.9,,,
2.786771134111264,.04267571318309281,3.484677580010059,12.10,26.27,,
2.562834228457818,.09031870333535562,7.186813668332491,11.1,,,
2.2291713173173,.1011512678739912,2.442180621985145,12.5,,,
2.784908731780701,.2237724960201949,9.515701583311474,11.5,,,
3.166084239600072,.126955520575537,5.93318483047273,10.00,54.07,,
3.012831071409445,.11045914492188,10.78895214305523,11.10,24.06,,
2.193065074748457,.08343645406247477,4.429464158005879,13.0,,,
2.775684205220227,.2316483104981013,8.347628806671258,11.70,28.47,,
3.138835301483495,.129826436721043,15.60715335301272,9.40,62.34,,
2.228914641283589,.1690819631653178,4.548237742469751,12.2,,,
3.009950258036123,.0505670196031803,9.380129972890092,10.8,21.6,,
2.183316824074213,.2033602278380618,4.875771749267595,12.3,,,
2.261017112797495,.124758939243977,3.406732977519105,12.9,,,
